Frame Number	X Location	Y Location	Integrated Intensity of Spot	Parent_Nuclei
8	17.2972973	70.67567568	16.60000035	12
				
8	80.67857143	70.5	12.98823553	13
				
8	237.2571429	72.31428571	15.23921606	9
				
8	283.9318182	73.02272727	19.85098079	11
				
8	71.59259259	75.40740741	11.13725521	13
				
8	325.7391304	75.41304348	20.14509858	15
				
8	138.4242424	76.75757576	13.99607877	10
				
8	361.5714286	78.4047619	19.90588279	17
				
8	366	76.83870968	15.56862776	17
				
8	276.952381	80.80952381	8.376470789	11
				
8	457.7894737	82.02631579	14.9333338	16
				
8	12.10526316	84.42105263	8.066666856	12
				
8	190.7826087	83.91304348	9.450980559	14
				
8	481.4347826	86.08695652	8.231372744	16
				
8	181.0666667	88.2	11.85490231	14
				
8	412.0333333	89.73333333	12.27451013	18
				
8	428.7037037	98.14814815	10.06666695	19
				
8	37.81818182	101.8181818	4.215686366	21
				
8	442.6363636	104.9090909	3.60784325	19
				
8	273.7407407	106.5925926	10.79607871	23
				
8	223.4285714	107.9428571	15.9764709	20
				
8	41.28571429	110.0714286	12.14117672	21
				
8	169.0416667	109.7083333	9.509804204	22
				
8	297.7619048	112.8571429	19.95686311	24
				
8	464.1481481	114.2962963	11.81568655	27
				
8	224.8611111	114.6111111	16.06666699	20
				
8	112.7179487	119.9230769	17.67451024	25
				
8	175.7428571	120.2	16.27843168	22
				
8	86.24137931	122.1034483	12.86274534	28
				
8	345	122.5	9.494117841	26
				
8	261.4074074	123.4444444	10.56470612	23
				
8	74.4516129	126.5806452	15.20392178	28
				
8	115	127.516129	13.75686306	25
				
8	450.9666667	127.3	12.57254933	27
				
8	339.0909091	127.6363636	3.584313825	26
				
8	381.4814815	135.4074074	9.933333576	29
				
8	373.8275862	137.1034483	11.83921598	29
				
8	407.9459459	140.4324324	16.2627455	30
				
8	289.88	142.28	9.811764941	32
				
8	218.4375	145.75	6.019608021	31
				
8	415.5	149	10.87058853	30
				
8	470.3333333	150.875	9.321568891	35
				
8	204.3157895	153.0526316	6.725490376	31
				
8	31.91304348	154.2173913	9.478431582	34
				
8	419.8421053	159.2105263	7.321568862	39
				
8	283.125	159.84375	13.58431411	32
				
8	157	162.2173913	23.62745145	33
				
8	79	162.90625	14.65882386	38
				
8	347.2173913	162.9130435	10.38823554	36
				
8	476.6388889	163.3055556	15.9294121	35
				
8	259.8108108	165.2162162	17.56078464	37
				
8	352.1304348	168.4782609	9.819608048	36
				
8	22.57142857	169.3571429	10.7725493	34
				
8	434	173.1363636	8.572549224	39
				
8	244.5	174.2941176	16.57254925	37
				
8	209.2857143	174.6428571	11.90196094	43
				
8	304.2173913	176.9130435	9.745098203	40
				
8	95.92105263	180.9736842	16.48627491	38
				
8	110.6086957	180.9130435	21.2274514	42
				
8	121.5	181	6.403921723	42
				
8	304.0540541	182.2702703	17.55294158	40
				
8	383.8695652	184.173913	8.874510065	41
				
8	325.7586207	188.4482759	11.63137285	44
				
8	387.5862069	187.7241379	11.70588262	41
				
8	46.46153846	188.6153846	4.647058994	45
				
8	206.8421053	190.3947368	18.57647097	43
				
8	453.5	190.7272727	8.694117889	46
				
8	326.6153846	194.6153846	4.572549149	44
				
8	38.125	196.9166667	8.262745291	45
				
8	462.6538462	199.3461538	11.24313746	46
				
8	153.28125	201.09375	14.3568631	47
				
8	258.4074074	203.7407407	10.51764733	48
				
8	156.9090909	210.9090909	8.835294321	47
				
8	180.5	219.5	13.98431404	51
				
8	431.5	222	11.68235324	50
				
8	267.969697	222.5454545	13.37647089	48
				
8	191.25	226.5	4.858823672	51
				
8	364.6222222	228.0888889	20.38823566	49
				
8	420.8421053	229.1578947	7.4352943	50
				
8	74.75	231.6785714	13.11764729	53
				
8	12.15789474	237.2894737	15.61176506	52
				
8	69.71794872	239.0512821	19.10196109	53
				
8	19.875	243.375	10.1921571	52
				
9	314.9677419	27.80645161	11.37647088	4
				
9	74.72413793	33.20689655	11.80392186	1
				
9	90.36	38.36	11.1960787	1
				
9	251.9285714	38.21428571	12.80392186	3
				
9	47.40740741	40.07407407	12.06274542	2
				
9	306.7241379	40.4137931	12.51764739	4
				
9	44.15625	46.6875	14.8901964	2
				
9	411.5909091	47.86363636	21.70588274	6
				
9	196.3947368	48.22368421	38.65490268	5
				
9	257.5277778	48.58333333	17.29803954	3
				
9	105.3666667	50.36666667	12.07843159	9
				
9	374.3666667	51.1	14.0313728	7
				
9	453.1891892	51.13513514	16.54509832	8
				
9	416.7714286	54.42857143	16.01960817	6
				
9	112.875	60.79166667	10.94117671	9
				
9	440.2222222	61.5	7.65490213	8
				
9	372.8148148	62.81481481	10.25882386	7
				
9	131.6	66.2	5.63137272	11
				
9	15.91891892	70.16216216	16.43529446	12
				
9	79.5	70.44736842	16.15686317	15
				
9	130.4615385	70.15384615	13.01960817	11
				
9	245.6938776	69.87755102	20.53725541	10
				
9	280.8571429	73.0952381	18.39607875	13
				
9	325.2391304	73.97826087	19.73333384	14
				
9	136	74.5	13.58823554	11
				
9	234.9666667	74.73333333	13.46666694	10
				
9	366.59375	76.53125	15.01568663	18
				
9	70.78947368	78	7.780392349	15
				
9	361.4102564	78.51282051	19.0000004	18
				
9	13.8125	81.8125	6.125490382	12
				
9	459	81.74285714	14.26666698	16
				
9	273.1153846	82.5	10.06666696	13
				
9	480.7142857	83.52380952	8.764706105	16
				
9	190.826087	86	9.164706141	17
				
9	179.5483871	87.41935484	13.53333361	17
				
9	410.5777778	89.73333333	18.54117684	19
				
9	428.0740741	100.4074074	10.20000024	20
				
9	39	102	4.878431484	22
				
9	224.6176471	107.8529412	15.38039252	21
				
9	274.2	109.5333333	12.85882376	25
				
9	40.02439024	111.5121951	17.40392198	22
				
9	164.9090909	112.0909091	8.537255153	23
				
9	296.2105263	112.1052632	16.92156903	24
				
9	464.7083333	114.5833333	9.933333531	28
				
9	223.2941176	115.5	15.54509832	21
				
9	299.125	119.125	2.533333406	24
				
9	173.5454545	119.7727273	9.529412061	23
				
9	86.3030303	120.5757576	15.43921605	30
				
9	176.8947368	121.4210526	7.964706019	23
				
9	112.2162162	121.5405405	17.80784351	26
				
9	259.5	124	12.6549022	25
				
9	343.8	124.5	11.42745118	27
				
9	74.76470588	126.0294118	15.3098042	30
				
9	115.2962963	125.8518519	12.83921599	26
				
9	450.2580645	127.2258065	13.05882384	28
				
9	337.125	129.875	2.584313795	27
				
9	382.8	132.76	10.3137258	29
				
9	374.5625	137.5625	13.95686305	29
				
9	406.1481481	141	10.59607872	31
				
9	289.5555556	143.4074074	10.70588259	33
				
9	216.5806452	146.4516129	11.41176501	32
				
9	26.8	151.5666667	13.18039252	35
				
9	203.65	151	7.054902121	32
				
9	413.0909091	151.0909091	8.956863046	31
				
9	473.2592593	152.3333333	10.73725517	37
				
9	421.3076923	159.9230769	4.807843313	40
				
9	77.53125	161.53125	12.9411768	39
				
9	280.4516129	161.4193548	13.27058852	33
				
9	418.3636364	160.6363636	3.941176593	40
				
9	158.2222222	161.7592593	26.30980438	34
				
9	165.5	162	3.768627524	34
				
9	257.5	164.5	13.439216	38
				
9	477.6363636	163.7575758	14.42745131	37
				
9	19.125	165.9375	13.30980423	35
				
9	345.0645161	165.3548387	12.3921572	36
				
9	350.2857143	167.9285714	12.329412	36
				
9	434.3076923	174.0384615	10.32156888	40
				
9	244.9210526	174.9473684	16.46274547	38
				
9	211.9130435	176.3913043	10.33725517	43
				
9	303.8709677	177.2903226	13.66666704	41
				
9	97.34482759	180.137931	13.20392194	39
				
9	122.4375	179.625	5.909804061	44
				
9	108.7435897	181.025641	17.69411805	44
				
9	300.8421053	182.2105263	17.74509834	41
				
9	384.24	183.96	10.48627478	42
				
9	385.5	188	10.68627477	42
				
9	44.5	187.5	4.027451083	45
				
9	322.8275862	188.1724138	12.21960817	46
				
9	207.0540541	191.4324324	17.87451014	43
				
9	451.1578947	190.8421053	7.011764899	47
				
9	38.5	193.5	9.08235316	45
				
9	325.7857143	196.3571429	5.243137389	46
				
9	463.9142857	198.3142857	14.73333357	47
				
9	151.8928571	201.7142857	12.51764734	48
				
9	259.5	205	10.12549046	49
				
9	156.5925926	210.0740741	10.72941206	48
				
9	266.5	220	12.40000033	49
				
9	179.952381	220.8333333	19.92549063	52
				
9	431.375	224.84375	14.1098043	51
				
9	193.1176471	227.4117647	6.505882502	52
				
9	365.2105263	228.8421053	16.50980419	50
				
9	71.29411765	229.3235294	14.88235332	53
				
9	420	230.826087	8.376470849	51
				
9	67.83783784	237.4864865	18.66666703	53
				
10	313.625	25.5625	5.733333483	4
				
10	310.5454545	27.22727273	8.992157102	4
				
10	73.77777778	32.85185185	11.45098069	1
				
10	88.71428571	38.5	11.19215718	1
				
10	47.07407407	38.92592593	11.63921596	2
				
10	252.2941176	38.5	16.1333337	3
				
10	307	40	14.1137258	4
				
10	482.53125	42.1875	12.77647097	6
				
10	43.94594595	45.67567568	19.39215723	2
				
10	197.9166667	45.89583333	24.25490244	5
				
10	500.6086957	46.2173913	8.670588404	6
				
10	193	47.69565217	9.419608071	5
				
10	258.1578947	47.78947368	17.63529453	3
				
10	104.8076923	50.19230769	10.54901981	10
				
10	412.8333333	49.16666667	19.43921608	7
				
10	455	50.5	16.49803957	9
				
10	375.1428571	52.71428571	16.74901997	8
				
10	417.2051282	53.33333333	18.47058867	7
				
10	110.6333333	60.36666667	13.46666701	10
				
10	375.173913	60	9.819608122	8
				
10	439.1578947	61.15789474	7.568627715	9
				
10	242.2307692	69.66666667	18.45882387	11
				
10	128.7380952	69.95238095	19.0000004	12
				
10	81.51724138	73.10344828	13.47843167	16
				
10	325.9512195	72.92682927	18.27058871	14
				
10	135.5357143	73.64285714	12.41176496	12
				
10	236.4871795	75.1025641	18.77254933	11
				
10	280.5306122	74.57142857	23.45098089	13
				
10	72.11764706	75.58823529	6.647058994	16
				
10	362.7	76.71666667	31.04705945	18
				
10	458.6333333	79.36666667	12.33725518	15
				
10	270.7222222	79.83333333	7.592157081	13
				
10	273.6363636	81.54545455	4.482353076	13
				
10	481.0740741	82.40740741	9.772549286	15
				
10	180.5588235	85.41176471	15.2588239	17
				
10	176	86	6.149019793	17
				
10	190.9032258	88.12903226	13.0431376	17
				
10	411.6410256	88.94871795	16.45882386	19
				
10	427.5925926	98.92592593	9.941176742	20
				
10	39.42857143	101.0952381	8.164706111	22
				
10	441.5	104.8	3.415686339	20
				
10	222.0930233	106.1627907	17.81176518	21
				
10	274.5	109.3	16.91764738	25
				
10	39.15789474	110.0526316	17.74901986	22
				
10	165.2142857	112.5	11.7411768	24
				
10	466.6315789	113.2631579	8.219608098	27
				
10	220.8421053	113.9473684	18.20000035	21
				
10	297.0789474	113.6315789	17.47451016	23
				
10	111.2424242	120.5757576	16.56470619	26
				
10	172.5945946	120.4594595	15.98039256	24
				
10	88.26666667	121.8	13.39215712	30
				
10	343.9666667	124.2666667	10.39607869	28
				
10	74.8	124.8	15.49019645	30
				
10	257.6153846	125.0769231	10.79215713	25
				
10	449.8571429	126.1785714	9.682353273	27
				
10	114.075	126.55	17.37254934	26
				
10	384.1153846	132.1923077	11.27058849	29
				
10	375.7575758	137.3030303	14.96470632	29
				
10	408.2333333	140.2666667	11.63921599	32
				
10	286.3809524	143.7619048	8.129411981	34
				
10	216.4615385	145.1538462	10.13725515	33
				
10	27.4	148.2666667	12.02352971	36
				
10	203.8	150.6	9.333333552	33
				
10	414	149.5	10.54901995	32
				
10	470.3636364	151	4.431372643	37
				
10	472.5555556	151.7777778	3.04705894	37
				
10	475.4444444	152.9444444	6.513725683	37
				
10	158.7076923	160.6769231	33.74902013	35
				
10	277.3030303	161.0909091	14.28235325	34
				
10	423.1428571	161.0714286	10.68235324	41
				
10	479.5625	161.4375	12.3843141	37
				
10	77.62962963	161.6666667	12.03529438	40
				
10	19.30769231	164.1538462	11.1137258	36
				
10	256.9166667	165.4444444	15.6431376	39
				
10	344.8125	166.46875	12.58431408	38
				
10	351.0882353	169.3529412	14.34509841	38
				
10	244.3666667	175.3666667	13.76078461	39
				
10	210.5555556	176.3333333	11.44705905	45
				
10	434.5714286	175.5357143	11.47058854	41
				
10	96.72727273	179.2424242	14.2039219	40
				
10	109.7073171	179.3658537	19.0549024	44
				
10	123.5	178.5	5.333333462	44
				
10	304.027027	178.2162162	15.43921612	42
				
10	300.75	182.8125	13.96470624	42
				
10	383.1290323	183.2903226	12.51372583	43
				
10	45.0952381	186.7142857	7.521568805	46
				
10	323	188.5	14.10196118	47
				
10	385.5882353	188.4705882	12.90196104	43
				
10	451.9130435	189.2173913	9.035294339	48
				
10	39.1875	193	13.94901985	46
				
10	207.9090909	192.5227273	19.90980431	45
				
10	325.6666667	195.1666667	6.415686473	47
				
10	151.2962963	200.8518519	10.83137277	49
				
10	462.125	200.8125	13.12156898	48
				
10	259.3870968	208.3225806	12.45098063	50
				
10	155.6875	209.59375	13.24705918	49
				
10	178.4285714	221.3571429	18.91372593	53
				
10	267.5862069	222.5517241	11.6862748	50
				
10	431.8125	225.4375	13.09803958	52
				
10	68.97222222	227.2777778	18.58431411	54
				
10	190.5	230	6.333333433	53
				
10	364.8717949	230.8717949	16.20000038	51
				
10	420.8275862	231.1034483	12.07058856	52
				
10	66.93023256	233.8604651	21.93725526	54
				
11	313.1538462	27.76923077	16.85098074	6
				
11	72.68965517	36	12.4431375	1
				
11	44.73333333	37.53333333	12.6078434	2
				
11	86.75	38.5	6.176470786	1
				
11	89.5	39.5	3.043137327	1
				
11	251.0689655	39.4137931	13.3647062	4
				
11	305.5121951	40.26829268	19.41176516	6
				
11	483.9090909	42.09090909	8.521568865	9
				
11	501.0333333	43.53333333	11.14117679	9
				
11	192.7391304	43.52173913	10.97254924	5
				
11	43.42857143	45	16.03137289	2
				
11	197.7173913	45.08695652	21.78823572	5
				
11	454.7555556	47.62222222	20.81568676	10
				
11	414.5	49.07142857	35.93725561	7
				
11	102.5714286	50.21428571	11.68627474	11
				
11	256.45	49.675	18.20784342	4
				
11	374.6857143	51.08571429	16.43529448	8
				
11	438.5925926	58.92592593	10.46666692	10
				
11	111	61.5	13.57647088	11
				
11	374.88	60.72	10.14509828	8
				
11	129.475	68.4	18.32156906	13
				
11	243.1363636	69.02272727	19.62745145	12
				
11	326.1960784	71.07843137	23.39215733	14
				
11	78.26470588	72	15.43529439	16
				
11	135.775	72.225	18.90980445	13
				
11	234.3939394	74.48484848	15.25882392	12
				
11	281.25	74.86363636	22.47058867	18
				
11	68.5	76.21428571	10.98039246	16
				
11	363	75.87878788	34.03529468	19
				
11	458.4848485	78.60606061	14.47451012	15
				
11	274.9259259	81.18518519	10.56078458	18
				
11	481.4411765	81.32352941	12.52941215	15
				
11	177.1875	85.09375	14.80392177	17
				
11	189.4878049	86.41463415	16.92156906	17
				
11	410.8611111	88.61111111	16.45490226	20
				
11	426.3076923	95.46153846	9.486274779	21
				
11	38.125	101.3333333	8.309804171	23
				
11	219.972973	106.2432432	15.91764738	22
				
11	440.875	106.125	3.031372622	21
				
11	273.7105263	107.6052632	16.576471	26
				
11	37.92682927	108.3170732	19.00784351	23
				
11	466.6666667	110.4444444	10.59607871	27
				
11	162.8857143	111.3142857	15.41176508	25
				
11	219.8809524	113.1190476	19.18039247	22
				
11	296.54	113.16	21.8862749	24
				
11	170.4571429	119.8	15.89019652	25
				
11	112.2068966	120.4655172	27.5019615	28
				
11	88.84	122.64	10.53725518	29
				
11	75.19444444	124	16.17647094	29
				
11	257.0571429	124.3142857	12.75294147	26
				
11	343.0357143	124.6785714	9.917647317	31
				
11	450.2727273	124.6363636	13.321569	27
				
11	340.25	129.3333333	3.901960894	31
				
11	383.9166667	132.0833333	9.63137278	30
				
11	374.5333333	134.5333333	6.372549161	30
				
11	376.2380952	137.3333333	9.533333525	30
				
11	407	140.34375	13.02745125	32
				
11	28.5	145.7058824	13.68627483	36
				
11	286.6296296	145.7407407	11.25098068	34
				
11	214.6	146.96	9.368627742	33
				
11	413.95	149.25	7.921568811	32
				
11	204.1818182	151.1818182	13.18431404	33
				
11	473.8125	151.375	13.90196116	37
				
11	78.64516129	157.9354839	13.55294149	40
				
11	161.2333333	159.8166667	31.15686335	35
				
11	479.6333333	159.5666667	12.56470625	37
				
11	277.0540541	162.4324324	15.37647086	34
				
11	342.8421053	164.7368421	8.729412019	38
				
11	22	165.9142857	16.00392193	36
				
11	254.3793103	166.1724138	12.89803953	39
				
11	345.2307692	166.4615385	4.913725585	38
				
11	350	166.7352941	14.68627486	38
				
11	209.9583333	174.875	10.4156865	43
				
11	243.9032258	174.6774194	13.84313759	39
				
11	95.8974359	179.7692308	18.04705916	40
				
11	108.975	179.075	17.70588268	42
				
11	125.1176471	179.5882353	6.474509984	42
				
11	302.9166667	179.9305556	32.2039223	41
				
11	454.7241379	186.5862069	11.30196105	45
				
11	44.375	189.8125	6.113725647	44
				
11	321.9655172	190.4137931	11.92156892	46
				
11	37.53846154	191.5641026	15.58431412	44
				
11	206.255814	194.5348837	21.15294154	43
				
11	326.3888889	195.9444444	6.811764911	46
				
11	464	200	9.156862989	45
				
11	151.3461538	201.6538462	11.47058849	47
				
11	259.6071429	208.0357143	11.77254936	48
				
11	155.1818182	211.6666667	13.25882387	47
				
11	179.2857143	221.7142857	19.76078472	52
				
11	266.2857143	222.1071429	11.98823561	48
				
11	432.9	224.4	7.466666833	50
				
11	430.7916667	227.6666667	11.2901963	50
				
11	69.2	226.9142857	17.31764746	51
				
11	191.8421053	229.3157895	7.443137422	52
				
11	363.3617021	229.7659574	19.69411816	49
				
11	418.9259259	230.5925926	11.41176499	50
				
11	66.39583333	232.0208333	23.36078475	51
				
12	312.8333333	29.5	17.21568663	5
				
12	72.35135135	34.94594595	15.69803961	1
				
12	304.3870968	38.32258065	14.09411789	5
				
12	44	38.5	11.69019628	2
				
12	87.57142857	38.46428571	11.63137285	1
				
12	251.4516129	38.58064516	12.76470616	3
				
12	190.7894737	43.89473684	8.266666859	4
				
12	197.8928571	44.42857143	28.78823596	4
				
12	40.58333333	46.08333333	16.25098076	2
				
12	454.1777778	47.31111111	18.49019648	9
				
12	254.7058824	48.5	15.39607868	3
				
12	412.9733333	47.93333333	39.63529477	6
				
12	373.6111111	48.86111111	17.0431376	7
				
12	100.44	51.08	10.87843163	8
				
12	372.5263158	57.10526316	7.29019624	7
				
12	375.4444444	58.33333333	3.415686354	7
				
12	438.7777778	57.55555556	10.38431403	9
				
12	110.4137931	60.55172414	12.31764729	8
				
12	243.0625	65.85416667	18.68235342	10
				
12	77.54166667	67.625	20.26666717	14
				
12	325.2978723	70.38297872	20.5843143	12
				
12	134.975	70.325	19.63529456	11
				
12	128.2857143	71.4047619	19.97647105	11
				
12	278.7708333	71.9375	23.52549063	15
				
12	66.77777778	74.5	7.478431538	14
				
12	236.2972973	73.51351351	17.81176506	10
				
12	360.6	76.3	30.80000059	17
				
12	480.5925926	77.44444444	10.16862771	13
				
12	459	78.48571429	15.38823567	13
				
12	274.3913043	79.65217391	9.592157081	15
				
12	179.4594595	85.91891892	16.96470632	16
				
12	190.2105263	86.28947368	16.02352983	16
				
12	409.1904762	88.14285714	18.78823571	18
				
12	425.28	96.24	9.439215928	19
				
12	38.33333333	101	7.525490373	21
				
12	221.4193548	103.4516129	13.77647084	20
				
12	441.8	106.5	3.607843235	19
				
12	269.9512195	109.2926829	17.48627496	24
				
12	467.1724138	108.8275862	11.05490221	25
				
12	36.78723404	109.4893617	22.18039268	21
				
12	162.3888889	112.1388889	14.91764748	23
				
12	296.2553191	112.6382979	19.89019652	22
				
12	219.1333333	113.2888889	21.59607886	20
				
12	110.7454545	119.2545455	27.01176538	26
				
12	170.3125	119.5	19.52156915	23
				
12	72.44	122.6	11.64313754	29
				
12	86.79411765	122.7058824	15.61960821	29
				
12	340.7333333	124.1666667	11.77647087	27
				
12	450.3666667	123.4666667	12.93333368	25
				
12	74.3125	125.8125	6.639215812	29
				
12	258	124.5	11.69803946	24
				
12	341.6	129.4	4.980392292	27
				
12	383.5384615	131.3846154	11.26666695	28
				
12	377.9722222	135.9166667	17.01176505	28
				
12	408.7241379	139.0689655	12.6627454	30
				
12	25.63333333	145.1333333	12.15686306	34
				
12	286.9	144.9666667	11.98823562	32
				
12	213.5	146.5	11.44705912	31
				
12	473.6578947	149.8421053	15.31372583	35
				
12	203.8648649	151.8648649	15.45490235	31
				
12	416.7222222	152.3888889	6.196078584	30
				
12	76	157.8181818	14.61960824	37
				
12	165.1875	158	6.760784492	33
				
12	158.5762712	159.9152542	30.19607906	33
				
12	478.6363636	159.9090909	3.905882448	35
				
12	482.5294118	159.7647059	6.349019721	35
				
12	423.8285714	161.2285714	13.94509837	39
				
12	275.2682927	161.5853659	17.67058869	32
				
12	18.97674419	163.3488372	19.30196112	34
				
12	342.9090909	164.7878788	13.69411798	36
				
12	254.5	166.625	14.3960788	38
				
12	349.2666667	165.9666667	13.08627476	36
				
12	207.862069	174.7586207	11.70196103	42
				
12	242.6875	175.46875	13.49019639	38
				
12	436.5	177.2142857	11.41176499	39
				
12	304.3333333	179.0555556	13.80784346	40
				
12	93.62857143	180.2571429	16.54901995	37
				
12	106.0227273	180.75	21.00784352	41
				
12	381.7741935	181.1935484	12.38431415	43
				
12	122.4761905	181.9047619	7.235294327	41
				
12	300.84375	184.625	15.19215718	40
				
12	382.6333333	188.3666667	12.07058851	43
				
12	39	189.2647059	15.44313751	44
				
12	453.0909091	189.0909091	8.956862986	46
				
12	43.75	189.5	4.490196198	44
				
12	321.0967742	190.5483871	13.21568665	45
				
12	204.6410256	195.025641	18.52941209	42
				
12	327.5	194.0769231	9.19215712	45
				
12	463.4137931	199.6206897	12.14117676	46
				
12	148.5128205	202.2307692	18.2823534	47
				
12	155.28125	208.8125	15.07058851	47
				
12	255.6666667	208.8541667	20.45882396	48
				
12	177.826087	220.8695652	20.89019655	53
				
12	267.7241379	222.6206897	11.98431404	48
				
12	68.32352941	226.0588235	15.47451015	52
				
12	365.5348837	229.255814	17.52549063	49
				
12	432.4444444	227.7777778	13.84705918	51
				
12	420.3666667	230.3666667	14.57647091	51
				
12	191	231.5	5.647058994	53
				
12	63.92105263	233.5526316	19.28627492	52
				
14	313.6285714	28.62857143	16.67843169	4
				
14	71.04651163	35.20930233	19.34902003	1
				
14	87.83333333	35.55555556	7.98431395	1
				
14	251.4193548	37.4516129	13.65490232	3
				
14	304	37.26470588	16.96862777	4
				
14	41	38.08108108	18.32549056	2
				
14	483.7407407	40.40740741	10.36862771	8
				
14	493.25	42.5	4.694117755	8
				
14	496	42.5	3.980392277	8
				
14	35.73529412	44.82352941	17.56862785	2
				
14	408	44.16	12.27058847	6
				
14	191.6428571	45.26190476	22.20000044	5
				
14	197.9230769	46.42307692	12.29019639	5
				
14	451.9142857	46.45714286	13.99215718	9
				
14	412.25	47.32692308	28.41960841	6
				
14	255.2972973	47.91891892	17.26274537	3
				
14	373.5918367	47.30612245	22.27451032	7
				
14	102.4411765	50.91176471	15.24705914	10
				
14	371.5769231	52.57692308	11.98823559	7
				
14	438.2857143	56.64285714	11.26274535	9
				
14	111.5	58	11.71372581	10
				
14	78.41025641	66.51282051	17.96078464	15
				
14	129.1304348	66.2173913	10.25490224	12
				
14	242.36	67.3	22.78823581	11
				
14	136.5882353	69.52941176	16.30196118	12
				
14	127.5454545	70.36363636	9.560784578	12
				
14	277.0487805	69.41463415	20.4235298	13
				
14	323.5	69	11.45882384	14
				
14	230.75	70.61111111	17.20000035	11
				
14	322.4827586	73.31034483	14.08235326	14
				
14	67.5	73.5	13.69411799	15
				
14	274.75	75.65625	14.14509846	13
				
14	360.3148148	75.59259259	27.34902006	18
				
14	481	76	12.90588266	16
				
14	457.6666667	76.77777778	15.97254935	16
				
14	177.1794872	84.35897436	18.38823579	17
				
14	191.2758621	84.37931034	13.98039246	17
				
14	409.6296296	84.92592593	10.19215712	19
				
14	405.7727273	86.22727273	10.26666696	19
				
14	422	96.40625	11.7019611	20
				
14	34.88461538	98.76923077	11.06274535	22
				
14	221	102.8928571	12.81568652	21
				
14	442	104.5	3.501960859	20
				
14	467.05	105.9	7.870588437	26
				
14	36	107.2647059	15.09411794	22
				
14	267.45	107.725	17.78039253	25
				
14	164	112.5	19.94902015	24
				
14	295.4054054	112.2972973	17.34509841	23
				
14	217.175	113.025	19.02352975	21
				
14	110.530303	117.3333333	33.81176536	27
				
14	171.6428571	116.6428571	6.019608006	24
				
14	168.6315789	118.2631579	8.945098266	24
				
14	453.75	119.1875	13.06274547	26
				
14	85.87804878	121.4146341	17.40784356	30
				
14	73.69767442	122.7906977	19.38039267	30
				
14	339.0238095	123.8809524	17.87843189	28
				
14	255.2758621	126.4137931	12.63137282	25
				
14	382.6333333	131.3666667	12.37647091	29
				
14	375.0810811	136.4594595	17.31764741	29
				
14	408.5806452	137.0645161	12.95686311	31
				
14	286.0645161	143.4193548	13.039216	33
				
14	22.48484848	144.3636364	13.99215718	34
				
14	468.3571429	146.6428571	5.545098186	36
				
14	213.5333333	147.3333333	12.27058847	32
				
14	472.5666667	148.2666667	12.02745123	36
				
14	415.2	150	3.976470739	31
				
14	202.2580645	151.6129032	12.49803945	32
				
14	415.6666667	152.3333333	3.043137327	31
				
14	477.25	156.3333333	4.647058994	36
				
14	481.5333333	158.5333333	10.88235319	36
				
14	73.71428571	158.7857143	11.58039241	39
				
14	160.0625	159.71875	33.06274572	35
				
14	276.3939394	161.9090909	15.63921596	33
				
14	423.8387097	160.9032258	14.10588267	40
				
14	16.15789474	162.8684211	17.32549061	34
				
14	251.7435897	163.5641026	15.56862788	38
				
14	344.3870968	163.9032258	14.7333336	37
				
14	349.4516129	165.3548387	13.23529443	37
				
14	240.4736842	174.1315789	16.721569	38
				
14	206.2592593	175.4074074	11.48235326	44
				
14	302.3888889	177.1388889	15.23137288	41
				
14	437.09375	177.9375	12.56470624	40
				
14	104.4888889	178.6888889	21.89411807	43
				
14	121.25	179.45	7.866666853	43
				
14	379.2142857	179.5	11.27451007	42
				
14	91.17142857	181.7428571	15.58039261	39
				
14	300.969697	184.4242424	14.77647094	41
				
14	39.13043478	184.826087	9.329411983	45
				
14	378.6666667	186.9285714	17.24705942	42
				
14	35.73170732	189.0731707	19.721569	45
				
14	317.1142857	191.8857143	15.92156895	46
				
14	203.8139535	193.0232558	20.39607884	44
				
14	323.1111111	192.7407407	10.78431398	46
				
14	453.9354839	193.3225806	12.92549051	47
				
14	462.3	198.725	16.22745147	47
				
14	147.1842105	203.6842105	18.6156866	48
				
14	255.925	209.2	18.30196112	49
				
14	153	212.7428571	15.94901997	48
				
14	178.2045455	220.7727273	19.79607886	53
				
14	267.2258065	222.5483871	13.49019644	49
				
14	67.36842105	225.8947368	16.60784346	52
				
14	221.826087	226.0434783	22.90196131	54
				
14	415	228	14.13725521	51
				
14	431.4848485	226.969697	13.08627483	51
				
14	362.9736842	228.7631579	15.71372588	50
				
14	62.76086957	231.6304348	23.50588273	52
				
14	190.8148148	232.5925926	10.64313751	53
				
14	242.5945946	237.2432432	17.66274555	54
				
15	313.85	28.325	18.34117681	4
				
15	70.375	33.375	14.51372582	1
				
15	87.24	33.72	9.298039451	1
				
15	303.2820513	35.17948718	17.32941224	4
				
15	40.73076923	37.03846154	12.71372579	2
				
15	248.2105263	37.10526316	18.71764742	3
				
15	37.35294118	38.41176471	7.203921705	2
				
15	32.6969697	43.90909091	16.35686293	2
				
15	412.8088235	43.76470588	33.97254977	7
				
15	197.4333333	45.16666667	15.41960821	5
				
15	451.4666667	45.8	12.10588263	8
				
15	192.04	47.12	24.45098092	5
				
15	370.8955224	48	33.58039296	6
				
15	254	48.5	18.51372585	3
				
15	102.1025641	50.92307692	16.78823565	9
				
15	439.28125	55.71875	12.69803961	8
				
15	111.6	57.71428571	14.54117683	9
				
15	127.8888889	64.31111111	21.76470642	11
				
